"protein","logFC","pvalue","adj.pvalue","contrast","organism","label","TlogFC"
"sp.Q9BRU9.UTP23_HUMAN","sp|Q9BRU9|UTP23_HUMAN","0.169227466481026","0.030588415100107","0.205420827389444","conditionC-conditionB","HUMAN","0","0"
"sp.P28289.TMOD1_HUMAN","sp|P28289|TMOD1_HUMAN","0.222262283685902","0.030617453767385","0.205420827389444","conditionC-conditionB","HUMAN","0","0"
"sp.P38137.FAT2_YEAST.1","sp|P38137|FAT2_YEAST","-0.305216507029906","0.0306350298028427","0.102380952380952","conditionD-conditionB","YEAST","1","0.584962500721156"
"sp.Q14643.ITPR1_HUMAN.1","sp|Q14643|ITPR1_HUMAN","0.164882067985344","0.0306640684701207","0.102380952380952","conditionD-conditionB","HUMAN","0","0"
"sp.P63272.SPT4H_HUMAN.2","sp|P63272|SPT4H_HUMAN","-0.234833742990171","0.0306655968210301","0.244131455399061","conditionD-conditionC","HUMAN","0","0"
"sp.Q12265.KPR5_YEAST.1","sp|Q12265|KPR5_YEAST","-0.562123736909402","0.0306793519792144","0.102380952380952","conditionD-conditionB","YEAST","1","0.584962500721156"
"sp.O00399.DCTN6_HUMAN.1","sp|O00399|DCTN6_HUMAN","0.169962614741817","0.0306946354883081","0.102380952380952","conditionD-conditionB","HUMAN","0","0"
"sp.P35226.BMI1_HUMAN.2","sp|P35226|BMI1_HUMAN","0.201404083333329","0.0307145040501299","0.244131455399061","conditionD-conditionC","HUMAN","0","0"
"sp.O95819.M4K4_HUMAN","sp|O95819|M4K4_HUMAN","0.192460608994008","0.0307794589637781","0.205420827389444","conditionC-conditionB","HUMAN","0","0"
"sp.P80217.IN35_HUMAN.1","sp|P80217|IN35_HUMAN","0.228774533305469","0.0308107901574201","0.102941176470588","conditionD-conditionB","HUMAN","0","0"
"sp.O15042.SR140_HUMAN","sp|O15042|SR140_HUMAN","0.16285884579958","0.0308260736665138","0.205420827389444","conditionC-conditionB","HUMAN","0","0"
"sp.Q8ND76.CCNY_HUMAN.1","sp|Q8ND76|CCNY_HUMAN","0.438195356992644","0.0308398288246981","0.102941176470588","conditionD-conditionB","HUMAN","0","0"
"sp.P50086.PSD10_YEAST.1","sp|P50086|PSD10_YEAST","-0.417953082091779","0.0308818584747058","0.102941176470588","conditionD-conditionB","YEAST","1","0.584962500721156"
"sp.Q12514.NOT5_YEAST.2","sp|Q12514|NOT5_YEAST","-0.975515173178094","0.030888736053798","0.244131455399061","conditionD-conditionC","YEAST","1","0.263034405833794"
"sp.P18899.DDR48_YEAST.1","sp|P18899|DDR48_YEAST","-0.576290777750998","0.0309422283356259","0.102941176470588","conditionD-conditionB","YEAST","1","0.584962500721156"
"sp.Q2M296.MTHSD_HUMAN","sp|Q2M296|MTHSD_HUMAN","0.604976579008587","0.0309429925110805","0.205420827389444","conditionC-conditionB","HUMAN","0","0"
"sp.P26885.FKBP2_HUMAN.2","sp|P26885|FKBP2_HUMAN","0.281250866047552","0.0309483417392633","0.244131455399061","conditionD-conditionC","HUMAN","0","0"
"sp.Q13535.ATR_HUMAN","sp|Q13535|ATR_HUMAN","0.220755760795344","0.0310209384074584","0.205965909090909","conditionC-conditionB","HUMAN","0","0"
"sp.Q9GZZ9.UBA5_HUMAN","sp|Q9GZZ9|UBA5_HUMAN","0.122807558097485","0.0310515054256457","0.205965909090909","conditionC-conditionB","HUMAN","0","0"
"sp.Q03180.PIR3_YEAST.2","sp|Q03180|PIR3_YEAST","-0.426745898849385","0.0310981201283815","0.244131455399061","conditionD-conditionC","YEAST","1","0.263034405833794"
"sp.P29317.EPHA2_HUMAN","sp|P29317|EPHA2_HUMAN","0.269020458028232","0.0311416781292985","0.205965909090909","conditionC-conditionB","HUMAN","0","0"
"sp.P38779.CIC1_YEAST.2","sp|P38779|CIC1_YEAST","-0.34900038486579","0.0311439706556625","0.244131455399061","conditionD-conditionC","YEAST","1","0.263034405833794"
"sp.P07384.CAN1_HUMAN.1","sp|P07384|CAN1_HUMAN","0.127591528454273","0.0312012838147639","0.104147031102733","conditionD-conditionB","HUMAN","0","0"
"sp.Q9Y2S7.PDIP2_HUMAN.2","sp|Q9Y2S7|PDIP2_HUMAN","-0.0998560158754138","0.0312012838147639","0.244131455399061","conditionD-conditionC","HUMAN","0","0"
"sp.Q9UBP6.TRMB_HUMAN.1","sp|Q9UBP6|TRMB_HUMAN","-0.197270522311049","0.0312165673238576","0.104147031102733","conditionD-conditionB","HUMAN","0","0"
"sp.P33333.PLSC_YEAST","sp|P33333|PLSC_YEAST","-0.294673127181651","0.0312326150084059","0.206798866855524","conditionC-conditionB","YEAST","1","0.321928094887362"
"sp.Q96JI7.SPTCS_HUMAN","sp|Q96JI7|SPTCS_HUMAN","-0.35294675677149","0.0312478985174996","0.206798866855524","conditionC-conditionB","HUMAN","0","0"
"sp.P49367.LYS4_YEAST.1","sp|P49367|LYS4_YEAST","-0.196754523731748","0.0312685312547761","0.104147031102733","conditionD-conditionB","YEAST","1","0.584962500721156"
"sp.Q12675.ATC4_YEAST.1","sp|Q12675|ATC4_YEAST","-0.677626132534964","0.0312838147638698","0.104147031102733","conditionD-conditionB","YEAST","1","0.584962500721156"
"sp.Q9P305.IGO2_YEAST.2","sp|Q9P305|IGO2_YEAST","-1.15560442721826","0.0312891639920526","0.244131455399061","conditionD-conditionC","YEAST","1","0.263034405833794"
"sp.P38143.GPX2_YEAST","sp|P38143|GPX2_YEAST","-0.340262268116053","0.0312968057465994","0.207627118644068","conditionC-conditionB","YEAST","1","0.321928094887362"
"sp.Q9BTC8.MTA3_HUMAN.2","sp|Q9BTC8|MTA3_HUMAN","0.151945642608283","0.0313204951856946","0.244131455399061","conditionD-conditionC","HUMAN","0","0"
"sp.P08524.ERG20_YEAST.2","sp|P08524|ERG20_YEAST","-0.217415556177215","0.0313357786947883","0.244131455399061","conditionD-conditionC","YEAST","1","0.263034405833794"
"sp.Q5XKP0.MIC13_HUMAN.1","sp|Q5XKP0|MIC13_HUMAN","0.636390069398889","0.0313441846247898","0.104147031102733","conditionD-conditionB","HUMAN","0","0"
"sp.Q08225.DPP3_YEAST.1","sp|Q08225|DPP3_YEAST","-0.829607694541401","0.0313594681338835","0.104147031102733","conditionD-conditionB","YEAST","1","0.584962500721156"
"sp.P89886.TMA20_YEAST.1","sp|P89886|TMA20_YEAST","-0.328599209829315","0.0313747516429772","0.104147031102733","conditionD-conditionB","YEAST","1","0.584962500721156"
"sp.O00194.RB27B_HUMAN","sp|O00194|RB27B_HUMAN","0.222448917117317","0.0313755158184319","0.207627118644068","conditionC-conditionB","HUMAN","0","0"
"sp.O75676.KS6A4_HUMAN","sp|O75676|KS6A4_HUMAN","0.141519248757984","0.0314886137857252","0.20979020979021","conditionC-conditionB","HUMAN","0","0"
"sp.P10080.SSBP1_YEAST.2","sp|P10080|SSBP1_YEAST","-0.466852930284148","0.031535228488461","0.244131455399061","conditionD-conditionC","YEAST","1","0.263034405833794"
"sp.A3KMH1.VWA8_HUMAN","sp|A3KMH1|VWA8_HUMAN","-0.13857800358689","0.0315497478221","0.20979020979021","conditionC-conditionB","HUMAN","0","0"
"sp.P32478.HS150_YEAST.1","sp|P32478|HS150_YEAST","-1.10975655155737","0.0315826073666514","0.105337078651685","conditionD-conditionB","YEAST","1","0.584962500721156"
"sp.Q12314.SFM1_YEAST.2","sp|Q12314|SFM1_YEAST","-0.267368979013211","0.0315978908757451","0.244131455399061","conditionD-conditionC","YEAST","1","0.263034405833794"
"sp.P49334.TOM22_YEAST.1","sp|P49334|TOM22_YEAST","-0.474203691278728","0.0316116460339294","0.105337078651685","conditionD-conditionB","YEAST","1","0.584962500721156"
"sp.Q13443.ADAM9_HUMAN","sp|Q13443|ADAM9_HUMAN","0.170153988909183","0.0316276937184778","0.20979020979021","conditionC-conditionB","HUMAN","0","0"
"sp.P32790.SLA1_YEAST.2","sp|P32790|SLA1_YEAST","-0.206993706654826","0.0316788934739416","0.244131455399061","conditionD-conditionC","YEAST","1","0.263034405833794"
"sp.Q9NY93.DDX56_HUMAN.2","sp|Q9NY93|DDX56_HUMAN","-0.113895193952102","0.0317079321412196","0.244131455399061","conditionD-conditionC","HUMAN","0","0"
"sp.P53250.TWF1_YEAST","sp|P53250|TWF1_YEAST","-0.312097632836412","0.0317155738957665","0.20979020979021","conditionC-conditionB","YEAST","1","0.321928094887362"
"sp.P31787.ACBP_YEAST","sp|P31787|ACBP_YEAST","-0.219688037740971","0.0317889347394162","0.20979020979021","conditionC-conditionB","YEAST","1","0.321928094887362"
"sp.P40970.LCB2_YEAST.1","sp|P40970|LCB2_YEAST","-0.291126586484257","0.0317912272657802","0.105337078651685","conditionD-conditionB","YEAST","1","0.584962500721156"
"sp.Q9NVH2.INT7_HUMAN.1","sp|Q9NVH2|INT7_HUMAN","0.199778999725661","0.031852361302155","0.105337078651685","conditionD-conditionB","HUMAN","0","0"
"sp.Q99258.RIB3_YEAST.2","sp|Q99258|RIB3_YEAST","-0.171698912428868","0.0319157878648938","0.244131455399061","conditionD-conditionC","YEAST","1","0.263034405833794"
"sp.Q06287.NEP1_YEAST.2","sp|Q06287|NEP1_YEAST","-0.347448230010626","0.0319310713739875","0.244131455399061","conditionD-conditionC","YEAST","1","0.263034405833794"
"sp.Q96K19.RN170_HUMAN.1","sp|Q96K19|RN170_HUMAN","0.646031080362064","0.0319440623567171","0.105337078651685","conditionD-conditionB","HUMAN","0","0"
"sp.P41901.SPR3_YEAST","sp|P41901|SPR3_YEAST","-0.196494884031653","0.0319478832339905","0.20979020979021","conditionC-conditionB","YEAST","1","0.321928094887362"
"sp.Q8IZV5.RDH10_HUMAN.1","sp|Q8IZV5|RDH10_HUMAN","0.334538968374965","0.0319593458658108","0.105337078651685","conditionD-conditionB","HUMAN","0","0"
"sp.P49427.UB2R1_HUMAN.2","sp|P49427|UB2R1_HUMAN","0.329225915003331","0.0319761577258138","0.244131455399061","conditionD-conditionC","HUMAN","0","0"
"sp.P46683.YAR1_YEAST.2","sp|P46683|YAR1_YEAST","-0.442808949947205","0.0320174232003668","0.244131455399061","conditionD-conditionC","YEAST","1","0.263034405833794"
"sp.Q92536.YLAT2_HUMAN.1","sp|Q92536|YLAT2_HUMAN","-0.372595071784315","0.0320510469203729","0.105337078651685","conditionD-conditionB","HUMAN","0","0"
"sp.O94901.SUN1_HUMAN.2","sp|O94901|SUN1_HUMAN","-0.242478302638222","0.0320777930612869","0.244131455399061","conditionD-conditionC","HUMAN","0","0"
"sp.P11177.ODPB_HUMAN","sp|P11177|ODPB_HUMAN","0.0727810416404324","0.0320816139385603","0.20979020979021","conditionC-conditionB","HUMAN","0","0"
"sp.P47075.VTC4_YEAST.2","sp|P47075|VTC4_YEAST","-0.210796709788486","0.0321274644658414","0.244131455399061","conditionD-conditionC","YEAST","1","0.263034405833794"
"sp.P16451.ODPX_YEAST.1","sp|P16451|ODPX_YEAST","-0.437825563818559","0.0321305211676601","0.105706267539757","conditionD-conditionB","YEAST","1","0.584962500721156"
"sp.O94985.CSTN1_HUMAN.2","sp|O94985|CSTN1_HUMAN","0.902907330480758","0.032142747974935","0.244131455399061","conditionD-conditionC","HUMAN","0","0"
"sp.Q15904.VAS1_HUMAN.2","sp|Q15904|VAS1_HUMAN","-0.213867523741834","0.0321580314840287","0.244131455399061","conditionD-conditionC","HUMAN","0","0"
"sp.P40047.ALDH5_YEAST.1","sp|P40047|ALDH5_YEAST","-0.307487720557283","0.0322092312394926","0.10607476635514","conditionD-conditionB","YEAST","1","0.584962500721156"
"sp.P55795.HNRH2_HUMAN","sp|P55795|HNRH2_HUMAN","0.167040298106198","0.0322206938713129","0.210893854748603","conditionC-conditionB","HUMAN","0","0"
"sp.P43619.NADC_YEAST.1","sp|P43619|NADC_YEAST","-0.393003030304795","0.0322558459422283","0.10634328358209","conditionD-conditionB","YEAST","1","0.584962500721156"
"sp.P17252.KPCA_HUMAN","sp|P17252|KPCA_HUMAN","0.141908110970526","0.0322680727495033","0.211699164345404","conditionC-conditionB","HUMAN","0","0"
"sp.P47044.YJF5_YEAST.1","sp|P47044|YJF5_YEAST","-0.545905750508314","0.032271129451322","0.10634328358209","conditionD-conditionB","YEAST","1","0.584962500721156"
"sp.P32366.VA0D_YEAST.2","sp|P32366|VA0D_YEAST","-0.250338176554466","0.032283356258597","0.244131455399061","conditionD-conditionC","YEAST","1","0.263034405833794"
"sp.Q96MF7.NSE2_HUMAN.2","sp|Q96MF7|NSE2_HUMAN","-1.10373746006135","0.0322986397676907","0.244131455399061","conditionD-conditionC","HUMAN","0","0"
"sp.Q8IY81.SPB1_HUMAN","sp|Q8IY81|SPB1_HUMAN","0.135605999896667","0.0323131591013297","0.211699164345404","conditionC-conditionB","HUMAN","0","0"
"sp.Q08686.THTR_YEAST.1","sp|Q08686|THTR_YEAST","-0.295303640112399","0.0323475469967905","0.106610800744879","conditionD-conditionB","YEAST","1","0.584962500721156"
"sp.Q96S97.MYADM_HUMAN.1","sp|Q96S97|MYADM_HUMAN","0.170334654791093","0.0323781140149778","0.106610800744879","conditionD-conditionB","HUMAN","0","0"
"sp.P63272.SPT4H_HUMAN.1","sp|P63272|SPT4H_HUMAN","-0.269248016674268","0.032455295735901","0.106976744186047","conditionD-conditionB","HUMAN","0","0"
"sp.P40056.GET2_YEAST","sp|P40056|GET2_YEAST","-0.321449296135362","0.0324751642977228","0.213991769547325","conditionC-conditionB","YEAST","1","0.321928094887362"
"sp.Q8WU79.SMAP2_HUMAN.2","sp|Q8WU79|SMAP2_HUMAN","-0.307688838581474","0.0324973253859086","0.24414976599064","conditionD-conditionC","HUMAN","0","0"
"sp.P35251.RFC1_HUMAN","sp|P35251|RFC1_HUMAN","-0.143334732494226","0.0325034387895461","0.213991769547325","conditionC-conditionB","HUMAN","0","0"
"sp.O75909.CCNK_HUMAN.2","sp|O75909|CCNK_HUMAN","0.230095038137177","0.0325126088950023","0.24414976599064","conditionD-conditionC","HUMAN","0","0"
"sp.Q9BVK8.TM147_HUMAN","sp|Q9BVK8|TM147_HUMAN","-0.29224448798885","0.0325485251413725","0.213991769547325","conditionC-conditionB","HUMAN","0","0"
"sp.P32497.EIF3C_YEAST.2","sp|P32497|EIF3C_YEAST","-0.134988584766498","0.0325852055631973","0.244548286604361","conditionD-conditionC","YEAST","1","0.263034405833794"
"sp.Q9UJ68.MSRA_HUMAN","sp|Q9UJ68|MSRA_HUMAN","-0.352621866183247","0.0325981965459269","0.213991769547325","conditionC-conditionB","HUMAN","0","0"
"sp.P50085.PHB2_YEAST","sp|P50085|PHB2_YEAST","-0.211030184885272","0.0326134800550206","0.213991769547325","conditionC-conditionB","YEAST","1","0.321928094887362"
"sp.O75665.OFD1_HUMAN.2","sp|O75665|OFD1_HUMAN","0.535671200731342","0.0327097661623109","0.244945567651633","conditionD-conditionC","HUMAN","0","0"
"sp.Q8N884.CGAS_HUMAN","sp|Q8N884|CGAS_HUMAN","-0.172285397356188","0.032731163075042","0.213991769547325","conditionC-conditionB","HUMAN","0","0"
"sp.P31040.SDHA_HUMAN.1","sp|P31040|SDHA_HUMAN","0.122101139914546","0.032731163075042","0.108796296296296","conditionD-conditionB","HUMAN","0","0"
"sp.Q86TP1.PRUN1_HUMAN.2","sp|Q86TP1|PRUN1_HUMAN","0.224936724722113","0.0327380406541342","0.245341614906832","conditionD-conditionC","HUMAN","0","0"
"sp.Q96CB8.INT12_HUMAN","sp|Q96CB8|INT12_HUMAN","-0.351219013534736","0.0327617300932294","0.213991769547325","conditionC-conditionB","HUMAN","0","0"
"sp.Q03921.DOP1_YEAST","sp|Q03921|DOP1_YEAST","-0.447062076120009","0.0327770136023231","0.213991769547325","conditionC-conditionB","YEAST","1","0.321928094887362"
"sp.A0AVT1.UBA6_HUMAN.1","sp|A0AVT1|UBA6_HUMAN","0.130174398641625","0.0327953538132355","0.108796296296296","conditionD-conditionB","HUMAN","0","0"
"sp.O60293.ZC3H1_HUMAN","sp|O60293|ZC3H1_HUMAN","-0.266455090797242","0.0328075806205105","0.213991769547325","conditionC-conditionB","HUMAN","0","0"
"sp.P53334.SCW4_YEAST.1","sp|P53334|SCW4_YEAST","-0.398241486452839","0.0328289775332416","0.108796296296296","conditionD-conditionB","YEAST","1","0.584962500721156"
"sp.Q8N3D4.EH1L1_HUMAN","sp|Q8N3D4|EH1L1_HUMAN","0.208205590053728","0.0328381476386978","0.213991769547325","conditionC-conditionB","HUMAN","0","0"
"sp.O14561.ACPM_HUMAN.1","sp|O14561|ACPM_HUMAN","0.254156415987705","0.0328442610423353","0.108796296296296","conditionD-conditionB","HUMAN","0","0"
"sp.O43488.ARK72_HUMAN.2","sp|O43488|ARK72_HUMAN","0.0972563764662127","0.0328916399205258","0.246130030959752","conditionD-conditionC","HUMAN","0","0"
"sp.P20606.SAR1_YEAST.2","sp|P20606|SAR1_YEAST","-0.240244876661643","0.0329229711141678","0.246130030959752","conditionD-conditionC","YEAST","1","0.263034405833794"
"sp.O75907.DGAT1_HUMAN","sp|O75907|DGAT1_HUMAN","-0.419072635837443","0.0329436038514443","0.213991769547325","conditionC-conditionB","HUMAN","0","0"
"sp.Q05123.ARP9_YEAST.1","sp|Q05123|ARP9_YEAST","-0.600881533566342","0.0329711141678129","0.108796296296296","conditionD-conditionB","YEAST","1","0.584962500721156"
"sp.Q04178.HPRT_YEAST","sp|Q04178|HPRT_YEAST","-0.357284935618544","0.0331247134342045","0.214285714285714","conditionC-conditionB","YEAST","1","0.321928094887362"
"sp.Q13158.FADD_HUMAN.2","sp|Q13158|FADD_HUMAN","-0.320144741142389","0.0331361760660248","0.24806800618238","conditionD-conditionC","HUMAN","0","0"
"sp.Q9BQ75.CMS1_HUMAN","sp|Q9BQ75|CMS1_HUMAN","0.151550648349808","0.0331399969432982","0.214285714285714","conditionC-conditionB","HUMAN","0","0"
"sp.P49573.CTR1_YEAST.2","sp|P49573|CTR1_YEAST","-0.503439952461893","0.0331827907687605","0.248456790123457","conditionD-conditionC","YEAST","1","0.263034405833794"
"sp.Q9Y259.CHKB_HUMAN","sp|Q9Y259|CHKB_HUMAN","-1.25022857223842","0.0333073513678741","0.214285714285714","conditionC-conditionB","HUMAN","0","0"
"sp.Q9Y371.SHLB1_HUMAN","sp|Q9Y371|SHLB1_HUMAN","0.166058701127133","0.0333226348769678","0.214285714285714","conditionC-conditionB","HUMAN","0","0"
"sp.P23615.SPT6_YEAST.2","sp|P23615|SPT6_YEAST","-0.342139809956164","0.0333379183860614","0.25115562403698","conditionD-conditionC","YEAST","1","0.263034405833794"
"sp.Q12191.BUG1_YEAST.1","sp|Q12191|BUG1_YEAST","-0.488145664202591","0.0333585511233379","0.111829944547135","conditionD-conditionB","YEAST","1","0.584962500721156"
"sp.Q12746.PGA3_YEAST","sp|Q12746|PGA3_YEAST","-0.375391247306984","0.0333830047378878","0.214285714285714","conditionC-conditionB","YEAST","1","0.321928094887362"
"sp.P0C0W1.RS22A_YEAST.sp.Q3E7Y3.RS22B_YEAST.2","sp|P0C0W1|RS22A_YEAST;sp|Q3E7Y3|RS22B_YEAST","-0.137084031748442","0.0334403178969891","0.251538461538462","conditionD-conditionC","YEAST","1","0.263034405833794"
"sp.P43593.UBP6_YEAST.1","sp|P43593|UBP6_YEAST","-0.322789106861455","0.0334762341433593","0.111829944547135","conditionD-conditionB","YEAST","1","0.584962500721156"
"sp.P32377.MVD1_YEAST","sp|P32377|MVD1_YEAST","-0.307351182705098","0.0335289622497325","0.214285714285714","conditionC-conditionB","YEAST","1","0.321928094887362"
"sp.P43534.THI5_YEAST.sp.P47183.THI11_YEAST.sp.Q07748.THI13_YEAST.2","sp|P43534|THI5_YEAST;sp|P47183|THI11_YEAST;sp|Q07748|THI13_YEAST","-0.219102163306083","0.0335335473024606","0.252688172043011","conditionD-conditionC","YEAST","1","0.263034405833794"
"sp.D6VTK4.STE2_YEAST.1","sp|D6VTK4|STE2_YEAST","-0.231777310306378","0.0336000305670182","0.112546125461255","conditionD-conditionB","YEAST","1","0.584962500721156"
"sp.P36047.SDS22_YEAST.1","sp|P36047|SDS22_YEAST","-0.545001744809119","0.0336772122879413","0.112546125461255","conditionD-conditionB","YEAST","1","0.584962500721156"
"sp.O43708.MAAI_HUMAN.2","sp|O43708|MAAI_HUMAN","0.25894594427108","0.0337268836924958","0.254211332312404","conditionD-conditionC","HUMAN","0","0"
"sp.P09457.ATPO_YEAST","sp|P09457|ATPO_YEAST","-0.298870876673655","0.0337605074125019","0.214285714285714","conditionC-conditionB","YEAST","1","0.321928094887362"
"sp.Q9UMR5.PPT2_HUMAN.2","sp|Q9UMR5|PPT2_HUMAN","0.238882753891776","0.0337727342197769","0.254211332312404","conditionD-conditionC","HUMAN","0","0"
"sp.P32911.SUI1_YEAST.2","sp|P32911|SUI1_YEAST","-0.296254203109177","0.0338170563961486","0.254587155963303","conditionD-conditionC","YEAST","1","0.263034405833794"
"sp.P47089.DENR_YEAST.1","sp|P47089|DENR_YEAST","-0.411399028611529","0.0338323399052422","0.113364055299539","conditionD-conditionB","YEAST","1","0.584962500721156"
"sp.P68036.UB2L3_HUMAN","sp|P68036|UB2L3_HUMAN","0.106697437537681","0.0338651994497937","0.214285714285714","conditionC-conditionB","HUMAN","0","0"
"sp.Q93100.KPBB_HUMAN.1","sp|Q93100|KPBB_HUMAN","0.230270405048362","0.0338965306434357","0.114075436982521","conditionD-conditionB","HUMAN","0","0"
"sp.P22517.KCC2_YEAST","sp|P22517|KCC2_YEAST","-0.438974865487231","0.0339400886443527","0.214285714285714","conditionC-conditionB","YEAST","1","0.321928094887362"
"sp.P23638.PSA3_YEAST","sp|P23638|PSA3_YEAST","-0.28476584376777","0.0339553721534464","0.214285714285714","conditionC-conditionB","YEAST","1","0.321928094887362"
"sp.Q05359.ERP1_YEAST.2","sp|Q05359|ERP1_YEAST","-0.236788683876128","0.0339867033470885","0.254901960784314","conditionD-conditionC","YEAST","1","0.263034405833794"
"sp.Q08220.GSHB_YEAST.1","sp|Q08220|GSHB_YEAST","-0.430413295171709","0.0340356105761883","0.114075436982521","conditionD-conditionB","YEAST","1","0.584962500721156"
"sp.P21524.RIR1_YEAST.2","sp|P21524|RIR1_YEAST","-0.167811254110687","0.0340463090325539","0.254901960784314","conditionD-conditionC","YEAST","1","0.263034405833794"
"sp.Q04344.HNT1_YEAST.2","sp|Q04344|HNT1_YEAST","-0.251220391084704","0.0340615925416476","0.254901960784314","conditionD-conditionC","YEAST","1","0.263034405833794"
"sp.P02557.TBB_YEAST.2","sp|P02557|TBB_YEAST","-0.183123411876149","0.0340768760507413","0.254901960784314","conditionD-conditionC","YEAST","1","0.263034405833794"
"sp.O75909.CCNK_HUMAN","sp|O75909|CCNK_HUMAN","-0.230828729970174","0.0340921595598349","0.214285714285714","conditionC-conditionB","HUMAN","0","0"
"sp.P01120.RAS2_YEAST.1","sp|P01120|RAS2_YEAST","-0.302412886479232","0.0341372459116613","0.114678899082569","conditionD-conditionB","YEAST","1","0.584962500721156"
