DEA,expression_type,MVI,Normalization,label
limma,LFQ,MinDet,MBQN,3.0
DEqMS,dlfq,Impseqrob,max,3.0
DEqMS,top3,min,center.median,3.0
DEP,top3,SeqKNN,div.mean,3.0
DEqMS,top3,min,Rlr,3.0
limma,top3,MinDet,div.mean,3.0
DEP,top3,min,center.mean,3.0
limma,LFQ,MinProb,MBQN,3.0
proDA,top3,Impseq,div.mean,3.0
ROTS,LFQ,knn,div.median,3.0
DEP,LFQ,No_MVI,quantiles,3.0
ROTS,dlfq,knn,div.median,3.0
ROTS,dlfq,Impseq,max,3.0
DEqMS,dlfq,QRILC,MBQN,3.0
ttest,LFQ,MinDet,Rlr,3.0
DEP,top0,min,center.median,3.0
proDA,dlfq,nbavg,TIC,3.0
ROTS,top3,No_MVI,TIC,3.0
DEqMS,top3,min,lossf,3.0
DEP,LFQ,missForest,vsn,3.0
SAM,dlfq,nbavg,quantiles,3.0
ROTS,top0,zero,center.mean,3.0
ROTS,dlfq,missForest,div.median,3.0
SAM,dlfq,No_MVI,center.mean,3.0
proDA,top3,zero,TIC,3.0
ttest,dlfq,No_MVI,center.median,3.0
SAM,top0,Impseqrob,center.mean,3.0
ROTS,dlfq,mice,MBQN,3.0
DEP,top3,Impseq,div.mean,3.0
DEP,top0,knn,TIC,3.0
DEP,top3,bpca,div.mean,3.0
ROTS,top0,mice,MBQN,3.0
ttest,top3,nbavg,center.median,3.0
DEqMS,top0,mice,TIC,3.0
DEqMS,dlfq,zero,lossf,3.0
limma,LFQ,knn,max,3.0
SAM,dlfq,SeqKNN,quantiles,3.0
DEP,dlfq,No_MVI,vsn,3.0
proDA,dlfq,SeqKNN,sum,3.0
ROTS,top3,nbavg,MBQN,3.0
ROTS,LFQ,SeqKNN,max,3.0
ttest,top3,Impseq,No_norm,3.0
SAM,dlfq,No_MVI,lossf,3.0
ROTS,dlfq,MLE,lossf,3.0
DEP,dlfq,mice,div.median,3.0
DEqMS,dlfq,mice,max,3.0
DEP,dlfq,SeqKNN,sum,3.0
DEP,top3,Impseq,MBQN,3.0
SAM,dlfq,knn,sum,3.0
DEP,dlfq,mice,sum,3.0
ttest,LFQ,mice,center.median,3.0
SAM,LFQ,Impseqrob,lossf,3.0
proDA,LFQ,Impseq,div.median,3.0
DEqMS,LFQ,MinProb,quantiles,3.0
DEqMS,dlfq,Impseq,vsn,3.0
ttest,dlfq,Impseqrob,center.mean,3.0
ROTS,dlfq,bpca,div.mean,3.0
DEqMS,dlfq,QRILC,max,3.0
limma,top0,mice,MBQN,3.0
proDA,top3,Impseqrob,TIC,3.0
limma,top0,QRILC,MBQN,3.0
ttest,top0,Impseq,center.median,3.0
ROTS,dlfq,No_MVI,MBQN,3.0
ttest,LFQ,nbavg,center.mean,3.0
ROTS,dlfq,Impseq,div.mean,3.0
ROTS,LFQ,mice,max,3.0
proDA,LFQ,bpca,div.median,3.0
limma,top0,mice,div.mean,3.0
proDA,top3,missForest,MBQN,3.0
SAM,dlfq,nbavg,max,3.0
ROTS,top0,zero,No_norm,3.0
DEqMS,top3,missForest,TIC,3.0
ROTS,dlfq,mice,max,3.0
ROTS,top3,SeqKNN,div.mean,3.0
limma,dlfq,No_MVI,div.median,3.0
DEP,top3,missForest,vsn,3.0
ROTS,LFQ,Impseqrob,TIC,3.0
proDA,top0,knn,TIC,3.0
DEP,top0,nbavg,TIC,3.0
ttest,dlfq,missForest,sum,3.0
DEP,top0,Impseq,MBQN,3.0
limma,top3,bpca,sum,3.0
DEqMS,LFQ,bpca,MBQN,3.0
ttest,top3,nbavg,Rlr,3.0
SAM,top0,mice,center.mean,3.0
ttest,LFQ,MinDet,center.median,3.0
DEP,dlfq,knn,MBQN,3.0
SAM,dlfq,No_MVI,Rlr,3.0
limma,LFQ,missForest,sum,3.0
limma,top0,zero,Rlr,3.0
SAM,top0,nbavg,No_norm,3.0
ttest,top3,knn,center.median,3.0
limma,top0,zero,lossf,3.0
ROTS,top3,missForest,div.median,3.0
DEP,LFQ,MinDet,quantiles,3.0
DEqMS,dlfq,knn,MBQN,3.0
DEP,top3,missForest,div.mean,3.0
limma,top0,knn,div.median,3.0
limma,top3,MinProb,max,3.0
SAM,top3,QRILC,quantiles,3.0
limma,top0,QRILC,vsn,3.0
ttest,dlfq,mice,max,3.0
DEqMS,dlfq,missForest,sum,3.0
DEqMS,dlfq,MinDet,vsn,3.0
DEqMS,top0,mice,MBQN,3.0
ROTS,dlfq,knn,div.mean,3.0
DEP,LFQ,Impseq,MBQN,3.0
limma,top0,No_MVI,TIC,3.0
SAM,LFQ,mice,quantiles,3.0
ROTS,LFQ,knn,div.mean,3.0
ttest,dlfq,MinProb,max,3.0
DEqMS,dlfq,zero,Rlr,3.0
DEP,top3,Impseq,TIC,3.0
DEP,LFQ,min,center.median,3.0
proDA,top0,Impseq,MBQN,3.0
proDA,top3,bpca,div.median,3.0
SAM,top0,mice,No_norm,3.0
DEqMS,dlfq,missForest,vsn,3.0
SAM,dlfq,missForest,TIC,3.0
DEP,top3,Impseq,max,3.0
SAM,dlfq,Impseqrob,max,3.0
DEP,LFQ,Impseq,vsn,3.0
DEP,top0,min,Rlr,3.0
DEP,dlfq,Impseqrob,div.mean,3.0
DEqMS,dlfq,min,center.mean,3.0
DEP,LFQ,bpca,div.median,3.0
proDA,LFQ,mice,TIC,3.0
proDA,top0,No_MVI,No_norm,3.0
DEqMS,LFQ,mice,MBQN,3.0
ttest,top3,bpca,lossf,3.0
proDA,LFQ,MinDet,TIC,3.0
DEP,dlfq,MLE,No_norm,3.0
ttest,dlfq,mice,center.mean,3.0
ROTS,dlfq,MinDet,max,3.0
proDA,dlfq,mice,TIC,3.0
ROTS,top0,missForest,div.median,3.0
ttest,dlfq,QRILC,center.median,3.0
proDA,top0,QRILC,TIC,3.0
ROTS,top3,zero,Rlr,3.0
SAM,top3,mice,quantiles,3.0
proDA,LFQ,Impseq,div.mean,3.0
DEqMS,top3,bpca,TIC,3.0
limma,LFQ,nbavg,div.mean,3.0
DEP,top3,nbavg,vsn,3.0
DEqMS,dlfq,SeqKNN,vsn,3.0
SAM,top0,nbavg,Rlr,3.0
proDA,LFQ,missForest,div.median,3.0
limma,top0,nbavg,MBQN,3.0
DEqMS,dlfq,knn,max,3.0
SAM,top3,No_MVI,No_norm,3.0
SAM,top0,QRILC,center.mean,3.0
limma,dlfq,No_MVI,div.mean,3.0
DEqMS,top0,nbavg,TIC,3.0
proDA,top0,SeqKNN,MBQN,3.0
DEP,top0,missForest,MBQN,3.0
proDA,top0,mice,TIC,3.0
limma,top0,MinDet,div.mean,3.0
SAM,dlfq,SeqKNN,TIC,3.0
limma,LFQ,zero,No_norm,3.0
DEqMS,top0,nbavg,MBQN,3.0
proDA,top3,QRILC,TIC,3.0
proDA,top0,Impseqrob,TIC,3.0
SAM,top0,nbavg,lossf,3.0
proDA,dlfq,Impseqrob,div.median,3.0
ttest,top0,SeqKNN,center.median,3.0
DEqMS,LFQ,No_MVI,TIC,3.0
ttest,top0,MinProb,center.median,3.0
DEP,top0,min,No_norm,3.0
DEP,dlfq,QRILC,TIC,3.0
DEP,dlfq,knn,sum,3.0
SAM,top3,Impseqrob,center.mean,3.0
ROTS,dlfq,Impseq,div.median,3.0
ROTS,dlfq,MinProb,max,3.0
DEP,dlfq,zero,quantiles,3.0
limma,LFQ,Impseqrob,div.mean,3.0
limma,LFQ,MinProb,div.median,3.0
ROTS,LFQ,Impseq,max,3.0
DEqMS,top0,knn,TIC,3.0
DEP,top3,min,quantiles,3.0
DEP,LFQ,QRILC,quantiles,3.0
ttest,top3,SeqKNN,center.mean,3.0
SAM,top0,QRILC,No_norm,3.0
DEP,dlfq,zero,sum,3.0
limma,top3,nbavg,MBQN,3.0
SAM,top0,QRILC,lossf,3.0
ROTS,top0,nbavg,MBQN,3.0
ROTS,dlfq,Impseqrob,div.median,3.0
limma,top3,mice,MBQN,3.0
ROTS,top3,mice,MBQN,3.0
DEP,top0,zero,quantiles,3.0
SAM,top0,nbavg,quantiles,3.0
ROTS,dlfq,MinDet,TIC,3.0
DEqMS,dlfq,MinProb,max,3.0
SAM,top0,knn,quantiles,3.0
proDA,top0,bpca,MBQN,3.0
DEP,top0,min,lossf,3.0
ROTS,dlfq,missForest,vsn,3.0
ttest,LFQ,knn,Rlr,3.0
proDA,LFQ,bpca,div.mean,3.0
ttest,top0,MinDet,center.median,3.0
ROTS,dlfq,Impseqrob,div.mean,3.0
DEqMS,top0,No_MVI,quantiles,3.0
DEqMS,top3,Impseqrob,TIC,3.0
DEP,LFQ,mice,div.median,3.0
DEP,LFQ,mice,max,3.0
DEqMS,dlfq,Impseq,div.median,3.0
ROTS,LFQ,missForest,vsn,3.0
ttest,top3,mice,lossf,3.0
ttest,top3,mice,Rlr,3.0
proDA,top3,Impseq,MBQN,3.0
DEP,top0,min,center.mean,3.0
ttest,top0,bpca,center.median,3.0
DEqMS,dlfq,MinDet,max,3.0
proDA,dlfq,Impseqrob,div.mean,3.0
limma,LFQ,knn,vsn,3.0
DEP,top0,QRILC,TIC,3.0
DEqMS,dlfq,mice,TIC,3.0
SAM,top0,knn,Rlr,3.0
DEP,top0,min,quantiles,3.0
DEP,top0,bpca,MBQN,3.0
ttest,top3,MinProb,center.mean,3.0
limma,top0,QRILC,div.median,3.0
SAM,dlfq,bpca,quantiles,3.0
SAM,dlfq,nbavg,sum,3.0
DEP,top3,Impseqrob,MBQN,3.0
proDA,LFQ,Impseq,MBQN,3.0
SAM,top0,knn,lossf,3.0
ttest,LFQ,SeqKNN,No_norm,3.0
ttest,LFQ,knn,center.mean,3.0
ROTS,dlfq,zero,center.median,3.0
ttest,top3,MinDet,No_norm,3.0
DEqMS,dlfq,zero,center.median,3.0
DEP,dlfq,zero,center.median,3.0
ttest,LFQ,MinProb,center.mean,3.0
DEqMS,dlfq,bpca,vsn,3.0
proDA,LFQ,missForest,div.mean,3.0
DEP,top0,Impseqrob,MBQN,3.0
limma,top3,QRILC,div.mean,3.0
limma,top0,Impseqrob,div.mean,3.0
ttest,top3,bpca,Rlr,3.0
proDA,top0,missForest,MBQN,3.0
ROTS,dlfq,bpca,div.median,3.0
proDA,dlfq,nbavg,center.mean,3.0
limma,top0,min,TIC,3.0
SAM,top0,Impseqrob,lossf,3.0
ttest,top3,mice,center.median,3.0
proDA,top3,bpca,div.mean,3.0
proDA,top0,zero,TIC,3.0
proDA,top3,SeqKNN,div.median,3.0
proDA,dlfq,QRILC,MBQN,3.0
DEqMS,top3,knn,TIC,3.0
ROTS,LFQ,SeqKNN,MBQN,3.0
DEP,LFQ,missForest,div.mean,3.0
SAM,LFQ,SeqKNN,center.median,3.0
DEqMS,top3,bpca,MBQN,3.0
DEqMS,LFQ,Impseqrob,TIC,3.0
limma,dlfq,zero,quantiles,3.0
proDA,LFQ,knn,MBQN,3.0
ttest,top3,missForest,center.mean,3.0
SAM,top3,Impseq,TIC,3.0
DEqMS,top3,nbavg,MBQN,3.0
limma,top3,min,TIC,3.0
DEqMS,top3,min,center.mean,3.0
DEqMS,dlfq,min,quantiles,3.0
DEqMS,dlfq,QRILC,TIC,3.0
DEP,LFQ,bpca,MBQN,3.0
limma,LFQ,MinDet,div.median,3.0
ROTS,dlfq,min,TIC,3.0
DEqMS,top3,Impseqrob,MBQN,3.0
DEP,top3,bpca,vsn,3.0
DEqMS,top0,min,center.median,3.0
ROTS,top3,min,TIC,3.0
ttest,LFQ,bpca,center.mean,3.0
DEP,LFQ,min,No_norm,3.0
SAM,dlfq,knn,center.mean,3.0
ttest,top3,min,lossf,3.0
ROTS,top0,knn,div.median,3.0
ttest,dlfq,bpca,sum,3.0
ttest,dlfq,Impseq,quantiles,3.0
limma,top0,knn,vsn,3.0
proDA,top3,missForest,div.median,3.0
proDA,LFQ,SeqKNN,TIC,3.0
SAM,LFQ,missForest,Rlr,3.0
DEqMS,top3,mice,TIC,3.0
limma,LFQ,QRILC,max,3.0
limma,LFQ,Impseqrob,vsn,3.0
DEP,top0,MinProb,MBQN,3.0
ttest,top3,knn,lossf,3.0
ROTS,top0,SeqKNN,div.mean,3.0
DEP,top3,nbavg,MBQN,3.0
ROTS,top0,SeqKNN,div.median,3.0
SAM,dlfq,SeqKNN,sum,3.0
ROTS,LFQ,missForest,max,3.0
limma,top3,zero,quantiles,3.0
ttest,top3,MinDet,center.mean,3.0
proDA,LFQ,mice,div.median,3.0
DEqMS,LFQ,MinDet,quantiles,3.0
DEqMS,LFQ,SeqKNN,max,3.0
SAM,top0,QRILC,quantiles,3.0
DEqMS,top3,zero,center.median,3.0
ROTS,LFQ,QRILC,MBQN,3.0
DEqMS,top3,QRILC,TIC,3.0
DEqMS,top0,min,lossf,3.0
limma,LFQ,MinProb,max,3.0
DEP,LFQ,Impseq,div.mean,3.0
ttest,LFQ,min,Rlr,3.0
ROTS,top0,MinProb,div.median,3.0
ttest,top0,missForest,center.median,3.0
ttest,dlfq,missForest,quantiles,3.0
DEP,LFQ,mice,MBQN,3.0
limma,LFQ,MinProb,div.mean,3.0
DEqMS,top3,min,quantiles,3.0
limma,top0,knn,div.mean,3.0
DEqMS,dlfq,knn,TIC,3.0
SAM,dlfq,mice,sum,3.0
ttest,top0,Impseq,No_norm,3.0
DEP,dlfq,No_MVI,div.median,3.0
ttest,top3,MinProb,No_norm,3.0
DEP,top3,nbavg,div.median,3.0
SAM,top3,No_MVI,lossf,3.0
SAM,top0,Impseqrob,quantiles,3.0
ROTS,top0,missForest,div.mean,3.0
ttest,LFQ,No_MVI,lossf,3.0
DEqMS,top0,QRILC,TIC,3.0
ROTS,top3,missForest,div.mean,3.0
DEP,top3,mice,div.median,3.0
DEqMS,LFQ,nbavg,MBQN,3.0
proDA,top3,MinProb,TIC,3.0
ROTS,top0,MinDet,div.median,3.0
ttest,top0,MinDet,Rlr,3.0
ttest,top0,MinDet,lossf,3.0
DEqMS,dlfq,Impseqrob,vsn,3.0
proDA,dlfq,knn,sum,3.0
DEqMS,top0,min,Rlr,3.0
proDA,dlfq,No_MVI,MBQN,3.0
DEqMS,dlfq,No_MVI,sum,3.0
ROTS,top3,zero,lossf,3.0
ROTS,top3,Impseq,vsn,3.0
DEP,dlfq,zero,vsn,3.0
ttest,top3,min,center.median,3.0
SAM,top3,missForest,TIC,3.0
DEqMS,dlfq,No_MVI,max,3.0
limma,top0,nbavg,div.median,3.0
SAM,dlfq,missForest,div.median,3.0
DEqMS,top3,MinProb,MBQN,3.0
ROTS,dlfq,MLE,Rlr,3.0
ROTS,LFQ,mice,div.mean,3.0
DEP,LFQ,min,center.mean,3.0
DEqMS,dlfq,No_MVI,TIC,3.0
ttest,top3,SeqKNN,No_norm,3.0
DEP,top3,SeqKNN,max,3.0
DEqMS,top3,nbavg,vsn,3.0
ROTS,LFQ,mice,div.median,3.0
ROTS,LFQ,Impseqrob,max,3.0
ROTS,dlfq,SeqKNN,vsn,3.0
ttest,dlfq,Impseqrob,max,3.0
limma,top3,zero,No_norm,3.0
DEqMS,LFQ,min,center.median,3.0
SAM,dlfq,SeqKNN,vsn,3.0
proDA,top3,SeqKNN,div.mean,3.0
limma,LFQ,QRILC,vsn,3.0
DEP,top3,Impseqrob,div.median,3.0
ttest,top0,Impseq,Rlr,3.0
SAM,dlfq,knn,lossf,3.0
proDA,LFQ,bpca,MBQN,3.0
proDA,top0,MinDet,MBQN,3.0
ROTS,LFQ,MinDet,MBQN,3.0
ROTS,top0,bpca,div.mean,3.0
ttest,dlfq,missForest,vsn,3.0
proDA,top0,MinProb,MBQN,3.0
SAM,top3,No_MVI,center.mean,3.0
ttest,dlfq,nbavg,quantiles,3.0
limma,dlfq,min,MBQN,3.0
limma,top3,nbavg,max,3.0
DEP,LFQ,nbavg,vsn,3.0
proDA,top3,missForest,div.mean,3.0
DEP,top3,bpca,MBQN,3.0
SAM,LFQ,SeqKNN,TIC,3.0
ttest,top0,MinDet,No_norm,3.0
ttest,top3,knn,Rlr,3.0
ttest,top3,QRILC,lossf,3.0
SAM,top3,MinDet,div.median,3.0
ROTS,top0,knn,div.mean,3.0
limma,dlfq,zero,max,3.0
ROTS,dlfq,zero,quantiles,3.0
SAM,top3,No_MVI,Rlr,3.0
DEqMS,LFQ,No_MVI,quantiles,3.0
limma,LFQ,MinProb,vsn,3.0
ROTS,LFQ,knn,max,3.0
ttest,dlfq,nbavg,max,3.0
SAM,dlfq,Impseq,TIC,3.0
limma,top0,nbavg,vsn,3.0
DEqMS,top0,QRILC,MBQN,3.0
ROTS,top0,Impseq,div.median,3.0
DEqMS,dlfq,QRILC,vsn,3.0
DEP,top0,MinDet,MBQN,3.0
DEP,top0,bpca,TIC,3.0
DEqMS,dlfq,zero,center.mean,3.0
ttest,dlfq,knn,sum,3.0
DEqMS,dlfq,missForest,div.median,3.0
ttest,dlfq,SeqKNN,quantiles,3.0
ROTS,dlfq,mice,div.median,3.0
SAM,top0,mice,quantiles,3.0
proDA,top3,bpca,MBQN,3.0
DEqMS,top0,knn,MBQN,3.0
ttest,top0,MinProb,lossf,3.0
DEqMS,LFQ,zero,lossf,3.0
ROTS,top3,MinProb,div.median,3.0
ttest,dlfq,MinProb,quantiles,3.0
ROTS,LFQ,zero,quantiles,3.0
ttest,LFQ,MinDet,center.mean,3.0
ROTS,top0,bpca,div.median,3.0
ROTS,top3,bpca,div.median,3.0
limma,top0,QRILC,div.mean,3.0
SAM,dlfq,Impseq,div.median,3.0
proDA,LFQ,mice,div.mean,3.0
ttest,LFQ,min,center.median,3.0
DEqMS,top3,MinDet,MBQN,3.0
ttest,LFQ,Impseq,No_norm,3.0
DEqMS,LFQ,missForest,max,3.0
DEqMS,dlfq,SeqKNN,div.median,3.0
ttest,dlfq,No_MVI,center.mean,3.0
ttest,top0,bpca,No_norm,3.0
ROTS,LFQ,bpca,vsn,3.0
ROTS,dlfq,No_MVI,max,3.0
ttest,top0,Impseq,center.mean,3.0
SAM,dlfq,SeqKNN,div.median,3.0
ROTS,LFQ,Impseqrob,vsn,3.0
DEqMS,top3,mice,MBQN,3.0
DEP,LFQ,nbavg,MBQN,3.0
ttest,top0,MinProb,Rlr,3.0
DEqMS,top0,min,center.mean,3.0
DEqMS,dlfq,bpca,div.median,3.0
ttest,top3,nbavg,center.mean,3.0
proDA,LFQ,MinProb,MBQN,3.0
ttest,top0,SeqKNN,No_norm,3.0
ttest,top0,missForest,center.mean,3.0
DEqMS,LFQ,SeqKNN,div.median,3.0
ttest,dlfq,zero,lossf,3.0
DEP,LFQ,min,quantiles,3.0
ttest,top0,missForest,No_norm,3.0
DEP,dlfq,No_MVI,TIC,3.0
limma,dlfq,MLE,lossf,3.0
DEP,top0,nbavg,MBQN,3.0
ROTS,LFQ,nbavg,MBQN,3.0
DEqMS,dlfq,Impseq,div.mean,3.0
DEqMS,dlfq,nbavg,max,3.0
ttest,top0,Impseq,lossf,3.0
ROTS,LFQ,Impseq,vsn,3.0
ROTS,top3,MLE,lossf,3.0
ttest,top0,MinProb,center.mean,3.0
ttest,dlfq,SeqKNN,sum,3.0
SAM,dlfq,MLE,No_norm,3.0
ttest,LFQ,QRILC,Rlr,3.0
ROTS,dlfq,No_MVI,div.mean,3.0
ROTS,LFQ,MLE,Rlr,3.0
ROTS,dlfq,MinProb,div.median,3.0
SAM,LFQ,missForest,center.median,3.0
DEP,LFQ,MinProb,MBQN,3.0
limma,dlfq,MinProb,sum,3.0
ROTS,top0,MinDet,div.mean,3.0
DEP,top3,QRILC,vsn,3.0
ttest,LFQ,nbavg,No_norm,3.0
ttest,top0,MinProb,No_norm,3.0
ROTS,LFQ,No_MVI,TIC,3.0
ROTS,LFQ,missForest,div.median,3.0
DEP,dlfq,zero,center.mean,3.0
SAM,LFQ,nbavg,center.median,3.0
DEqMS,LFQ,QRILC,quantiles,3.0
proDA,LFQ,MinDet,MBQN,3.0
limma,LFQ,MinDet,vsn,3.0
proDA,top3,knn,MBQN,3.0
DEqMS,LFQ,bpca,max,3.0
limma,LFQ,MinDet,div.mean,3.0
proDA,top3,Impseqrob,MBQN,3.0
DEP,dlfq,MinProb,div.median,3.0
ttest,top3,bpca,center.mean,3.0
ttest,dlfq,knn,max,3.0
ttest,top0,SeqKNN,center.mean,3.0
DEqMS,LFQ,MinDet,MBQN,3.0
ROTS,top3,Impseq,div.median,3.0
DEP,top3,Impseqrob,vsn,3.0
DEqMS,LFQ,min,center.mean,3.0
SAM,top3,bpca,TIC,3.0
DEP,top3,MinProb,MBQN,3.0
DEqMS,dlfq,MLE,No_norm,3.0
ttest,top0,missForest,Rlr,3.0
ROTS,dlfq,No_MVI,TIC,3.0
ROTS,top3,zero,No_norm,3.0
ROTS,top0,Impseqrob,div.median,3.0
ROTS,LFQ,missForest,MBQN,3.0
ROTS,top3,MinProb,div.mean,3.0
limma,LFQ,QRILC,MBQN,3.0
ttest,top3,missForest,No_norm,3.0
DEqMS,LFQ,MinProb,MBQN,3.0
SAM,top0,SeqKNN,TIC,3.0
DEqMS,LFQ,min,No_norm,3.0
SAM,LFQ,No_MVI,lossf,3.0
ttest,LFQ,missForest,No_norm,3.0
proDA,dlfq,MinProb,div.median,3.0
ttest,top0,MinDet,center.mean,3.0
SAM,top0,MinDet,vsn,3.0
ttest,LFQ,SeqKNN,quantiles,3.0
ROTS,top0,MinProb,div.mean,3.0
ttest,top3,Impseq,quantiles,3.0
ROTS,dlfq,mice,div.mean,3.0
proDA,top0,knn,MBQN,3.0
proDA,dlfq,mice,div.median,3.0
ttest,top0,SeqKNN,Rlr,3.0
proDA,LFQ,bpca,TIC,3.0
ttest,dlfq,nbavg,sum,3.0
limma,dlfq,MLE,Rlr,3.0
limma,LFQ,QRILC,div.median,3.0
limma,dlfq,MinDet,sum,3.0
SAM,dlfq,MinProb,quantiles,3.0
ttest,dlfq,QRILC,center.mean,3.0
SAM,dlfq,mice,quantiles,3.0
ROTS,top0,zero,Rlr,3.0
limma,top3,QRILC,MBQN,3.0
SAM,top3,SeqKNN,MBQN,3.0
ROTS,LFQ,bpca,max,3.0
SAM,LFQ,MinProb,center.median,3.0
ttest,top3,min,Rlr,3.0
ttest,top0,bpca,center.mean,3.0
DEP,LFQ,bpca,div.mean,3.0
ROTS,dlfq,nbavg,vsn,3.0
limma,top0,nbavg,div.mean,3.0
SAM,LFQ,mice,No_norm,3.0
DEqMS,top3,Impseq,div.median,3.0
ROTS,LFQ,Impseq,MBQN,3.0
ttest,top0,knn,center.median,3.0
DEP,LFQ,bpca,vsn,3.0
DEqMS,LFQ,zero,center.median,3.0
limma,top0,zero,No_norm,3.0
proDA,top3,MinProb,MBQN,3.0
DEP,top0,SeqKNN,TIC,3.0
limma,LFQ,zero,quantiles,3.0
DEP,dlfq,nbavg,div.mean,3.0
ROTS,top3,MinDet,div.median,3.0
ttest,top0,mice,center.median,3.0
ttest,top0,bpca,lossf,3.0
SAM,dlfq,MinDet,quantiles,3.0
SAM,LFQ,nbavg,Rlr,3.0
proDA,top3,knn,TIC,3.0
DEP,top3,knn,MBQN,3.0
SAM,dlfq,SeqKNN,MBQN,3.0
ttest,top3,knn,center.mean,3.0
DEP,top3,MinProb,vsn,3.0
ttest,dlfq,bpca,quantiles,3.0
DEqMS,top0,min,quantiles,3.0
ttest,dlfq,zero,Rlr,3.0
ttest,LFQ,Impseqrob,Rlr,3.0
SAM,dlfq,missForest,vsn,3.0
ROTS,LFQ,missForest,div.mean,3.0
ROTS,LFQ,Impseq,div.median,3.0
ROTS,dlfq,No_MVI,div.median,3.0
ROTS,top0,Impseq,div.mean,3.0
ROTS,dlfq,MinDet,div.median,3.0
limma,top0,Impseqrob,max,3.0
DEP,dlfq,MLE,lossf,3.0
ttest,dlfq,MinDet,quantiles,3.0
ttest,top0,bpca,Rlr,3.0
limma,LFQ,min,TIC,3.0
DEqMS,LFQ,Impseqrob,MBQN,3.0
proDA,top3,MinDet,MBQN,3.0
SAM,dlfq,QRILC,quantiles,3.0
DEqMS,LFQ,knn,TIC,3.0
limma,top0,zero,quantiles,3.0
DEP,top0,missForest,vsn,3.0
limma,LFQ,MLE,lossf,3.0
ROTS,LFQ,bpca,div.median,3.0
ttest,top0,missForest,lossf,3.0
SAM,top0,missForest,TIC,3.0
ttest,top0,SeqKNN,lossf,3.0
ROTS,top3,bpca,div.mean,3.0
SAM,dlfq,MinProb,MBQN,3.0
limma,LFQ,nbavg,max,3.0
ttest,top3,QRILC,center.median,3.0
ROTS,LFQ,min,TIC,3.0
ttest,top3,Impseqrob,lossf,3.0
DEP,top0,SeqKNN,vsn,3.0
limma,LFQ,MinDet,max,3.0
ttest,top3,bpca,No_norm,3.0
DEqMS,top3,No_MVI,TIC,3.0
ttest,dlfq,SeqKNN,vsn,3.0
ttest,LFQ,QRILC,center.median,3.0
SAM,top3,QRILC,div.median,3.0
limma,top3,mice,vsn,3.0
limma,top3,SeqKNN,sum,3.0
DEP,top0,QRILC,MBQN,3.0
DEP,dlfq,MLE,Rlr,3.0
proDA,dlfq,knn,div.median,3.0
DEqMS,top3,knn,MBQN,3.0
SAM,LFQ,Impseq,TIC,3.0
SAM,dlfq,No_MVI,max,3.0
SAM,top0,No_MVI,center.median,3.0
SAM,dlfq,bpca,div.median,3.0
proDA,dlfq,QRILC,TIC,3.0
proDA,dlfq,zero,div.median,3.0
SAM,LFQ,MinProb,center.mean,3.0
DEqMS,LFQ,SeqKNN,vsn,3.0
DEqMS,dlfq,nbavg,sum,3.0
DEqMS,LFQ,knn,MBQN,3.0
SAM,dlfq,bpca,TIC,3.0
ttest,top3,Impseqrob,Rlr,3.0
DEP,top0,missForest,div.median,3.0
DEqMS,LFQ,Impseq,max,3.0
DEP,top0,zero,center.median,3.0
proDA,top0,Impseqrob,MBQN,3.0
SAM,LFQ,Impseq,Rlr,3.0
ttest,dlfq,min,quantiles,3.0
DEP,top0,No_MVI,TIC,3.0
DEP,dlfq,mice,div.mean,3.0
ttest,top3,QRILC,Rlr,3.0
SAM,LFQ,QRILC,Rlr,3.0
ttest,dlfq,zero,center.median,3.0
limma,top0,min,MBQN,3.0
DEP,top3,MinDet,MBQN,3.0
DEP,top0,SeqKNN,div.median,3.0
limma,top3,knn,sum,3.0
DEP,dlfq,No_MVI,div.mean,3.0
proDA,dlfq,mice,div.mean,3.0
proDA,LFQ,nbavg,TIC,3.0
DEqMS,top3,zero,center.mean,3.0
SAM,top3,nbavg,div.median,3.0
proDA,LFQ,knn,TIC,3.0
SAM,top3,Impseq,div.median,3.0
SAM,LFQ,SeqKNN,center.mean,3.0
ROTS,LFQ,zero,No_norm,3.0
proDA,dlfq,MinProb,div.mean,3.0
SAM,top3,SeqKNN,div.median,3.0
DEP,top0,mice,MBQN,3.0
ROTS,top3,Impseq,div.mean,3.0
ROTS,LFQ,Impseq,div.mean,3.0
DEqMS,dlfq,bpca,sum,3.0
limma,LFQ,Impseqrob,MBQN,3.0
DEP,top0,Impseq,vsn,3.0
limma,top0,missForest,sum,3.0
ttest,LFQ,missForest,quantiles,3.0
ttest,LFQ,Impseqrob,center.median,3.0
limma,top0,bpca,sum,3.0
ttest,top3,knn,No_norm,3.0
ROTS,top0,zero,lossf,3.0
proDA,top0,Impseq,div.median,3.0
proDA,dlfq,MinDet,div.median,3.0
ROTS,LFQ,bpca,MBQN,3.0
ttest,top3,mice,center.mean,3.0
ROTS,LFQ,MLE,center.median,3.0
DEqMS,LFQ,zero,Rlr,3.0
proDA,dlfq,nbavg,lossf,3.0
SAM,top3,min,quantiles,3.0
DEqMS,top3,QRILC,MBQN,3.0
DEqMS,top3,zero,Rlr,3.0
ttest,LFQ,min,center.mean,3.0
DEqMS,top3,zero,lossf,3.0
ROTS,dlfq,MinProb,div.mean,3.0
ROTS,LFQ,mice,MBQN,3.0
ROTS,top0,Impseqrob,div.mean,3.0
